datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather,rain_1h,wind_gust
1676304000,300.16,303.2,1012,83,300.16,300.16,3.09,150,40,802,Clouds,scattered clouds,03n,,
1676307600,299.16,299.16,1012,89,299.16,299.16,3.09,140,40,802,Clouds,scattered clouds,03n,,
1676311200,299.16,299.16,1011,89,299.16,299.16,2.57,130,40,802,Clouds,scattered clouds,03n,,
1676314800,299.16,299.16,1011,89,299.16,299.16,2.06,130,40,802,Clouds,scattered clouds,03n,,
1676318400,299.16,299.16,1010,89,299.16,299.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1676322000,299.16,299.16,1011,89,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676325600,298.16,299.17,1011,94,298.16,298.16,0.51,170,20,801,Clouds,few clouds,02n,,
1676329200,298.16,299.17,1011,94,298.16,298.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676332800,298.16,299.17,1012,94,298.16,298.16,1.03,0,40,701,Mist,mist,50d,,
1676336400,299.16,299.16,1012,94,299.16,299.16,1.54,0,75,701,Mist,mist,50d,,
1676340000,300.16,303.2,1013,83,300.16,300.16,2.57,110,75,803,Clouds,broken clouds,04d,,
1676343600,303.16,308.21,1013,70,303.16,303.16,2.06,120,40,802,Clouds,scattered clouds,03d,,
1676347200,304.16,308.53,1013,62,304.16,304.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1676350800,304.16,308.53,1012,62,304.16,304.16,3.09,150,40,802,Clouds,scattered clouds,03d,,
1676354400,306.16,310.05,1010,52,306.16,306.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1676358000,305.16,308.81,1009,55,305.16,305.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1676361600,306.16,310.99,1008,55,306.16,306.16,2.06,110,75,803,Clouds,broken clouds,04d,,
1676365200,305.16,310.87,1008,62,305.16,305.16,4.12,190,40,802,Clouds,scattered clouds,03d,,
1676368800,302.16,306.67,1008,74,302.16,302.16,6.17,220,40,802,Clouds,scattered clouds,03d,,
1676372400,301.16,304.97,1008,78,301.16,301.16,5.14,180,40,802,Clouds,scattered clouds,03n,,
1676376000,301.16,304.39,1009,74,301.16,301.16,4.12,150,40,802,Clouds,scattered clouds,03n,,
1676379600,300.16,303.2,1009,83,300.16,300.16,4.12,130,40,802,Clouds,scattered clouds,03n,,
1676383200,300.16,302.73,1009,78,300.16,300.16,4.63,120,40,802,Clouds,scattered clouds,03n,,
1676386800,299.16,299.16,1011,83,299.16,299.16,4.12,120,40,802,Clouds,scattered clouds,03n,,
1676390400,299.16,299.16,1011,83,299.16,299.16,3.6,120,40,802,Clouds,scattered clouds,03n,,
1676394000,299.16,299.16,1011,83,299.16,299.16,3.09,130,40,802,Clouds,scattered clouds,03n,,
1676397600,299.16,299.16,1011,83,299.16,299.16,3.09,130,40,802,Clouds,scattered clouds,03n,,
1676401200,299.16,299.16,1010,83,299.16,299.16,2.57,170,40,802,Clouds,scattered clouds,03n,,
1676404800,299.16,299.16,1010,83,299.16,299.16,1.54,130,40,802,Clouds,scattered clouds,03n,,
1676408400,299.16,299.16,1010,83,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1676412000,299.16,299.16,1010,83,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1676415600,298.16,299.01,1011,88,298.16,298.16,2.06,90,40,802,Clouds,scattered clouds,03n,,
1676419200,299.16,299.16,1011,83,299.16,299.16,1.54,90,40,802,Clouds,scattered clouds,03d,,
1676422800,299.16,299.16,1012,83,299.16,299.16,2.57,60,40,802,Clouds,scattered clouds,03d,,
1676426400,300.16,302.37,1013,74,300.16,300.16,2.06,80,40,802,Clouds,scattered clouds,03d,,
1676430000,302.16,305.01,1013,65,302.16,302.16,2.06,0,40,802,Clouds,scattered clouds,03d,,
1676433600,303.16,306.41,1012,62,303.16,303.16,1.54,0,20,801,Clouds,few clouds,02d,,
1676437200,305.16,307.06,1011,48,305.16,305.16,1.54,50,40,802,Clouds,scattered clouds,03d,,
1676440800,306.16,307.63,1011,43,306.16,306.16,2.57,120,40,802,Clouds,scattered clouds,03d,,
1676444400,307.16,308.1,1010,38,307.16,307.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1676448000,308.16,309.26,1009,36,308.16,308.16,2.57,110,75,803,Clouds,broken clouds,04d,,
1676451600,306.16,310.05,1009,52,306.16,306.16,4.63,180,75,803,Clouds,broken clouds,04d,,
1676455200,305.16,308.81,1009,55,305.16,305.16,5.14,180,40,802,Clouds,scattered clouds,03d,,
1676458800,303.16,306.41,1009,62,303.16,303.16,4.63,200,20,801,Clouds,few clouds,02n,,
1676462400,303.16,306.41,1010,62,303.16,303.16,2.57,160,20,801,Clouds,few clouds,02n,,
1676466000,302.16,304.36,1010,61,302.16,302.16,3.6,160,20,801,Clouds,few clouds,02n,,
1676469600,301.16,303.2,1011,65,301.16,301.16,2.06,150,20,801,Clouds,few clouds,02n,,
1676473200,301.16,302.73,1012,61,301.16,301.16,4.63,70,40,802,Clouds,scattered clouds,03n,,
1676476800,299.16,299.16,1012,83,299.16,299.16,2.57,340,40,802,Clouds,scattered clouds,03n,,
1676480400,298.16,298.88,1012,83,298.16,298.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676484000,297.16,298.07,1012,94,297.16,297.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676487600,297.16,297.91,1012,88,297.16,297.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1676491200,297.16,297.65,1011,78,297.16,297.16,1.54,100,40,802,Clouds,scattered clouds,03n,,
1676494800,296.16,296.97,1011,94,296.16,296.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1676498400,296.16,296.68,1011,83,296.16,296.16,1.03,100,40,802,Clouds,scattered clouds,03n,,
1676502000,296.16,296.68,1012,83,296.16,296.16,1.03,80,40,802,Clouds,scattered clouds,03n,,
1676505600,295.16,295.87,1012,94,295.16,295.16,0.51,0,20,801,Clouds,few clouds,02d,,
1676509200,299.16,299.16,1012,69,299.16,299.16,2.06,100,20,801,Clouds,few clouds,02d,,
1676512800,301.16,302.29,1013,57,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02d,,
1676516400,302.16,302.95,1014,51,302.16,302.16,1.54,0,20,801,Clouds,few clouds,02d,,
1676520000,303.16,303.91,1013,48,303.16,303.16,1.03,0,20,801,Clouds,few clouds,02d,,
1676523600,304.16,305.4,1012,48,304.16,304.16,2.06,110,20,801,Clouds,few clouds,02d,,
1676527200,306.16,306.53,1011,38,306.16,306.16,2.06,0,20,801,Clouds,few clouds,02d,,
1676530800,306.16,306.53,1010,38,306.16,306.16,3.09,40,20,801,Clouds,few clouds,02d,,
1676534400,306.16,305.96,1010,35,306.16,306.16,2.57,40,40,802,Clouds,scattered clouds,03d,,
1676538000,307.16,307.01,1009,33,307.16,307.16,2.06,0,40,802,Clouds,scattered clouds,03d,,
1676541600,304.16,306.83,1010,55,304.16,304.16,5.66,210,40,802,Clouds,scattered clouds,03d,,
1676545200,302.16,304.36,1010,61,302.16,302.16,4.12,200,75,803,Clouds,broken clouds,04n,,
1676548800,302.16,304.36,1011,61,302.16,302.16,3.09,180,40,802,Clouds,scattered clouds,03n,,
1676552400,302.16,304.36,1011,61,302.16,302.16,2.06,190,40,802,Clouds,scattered clouds,03n,,
1676556000,301.16,303.2,1012,65,301.16,301.16,1.54,0,20,801,Clouds,few clouds,02n,,
1676559600,300.16,302.37,1013,74,300.16,300.16,1.03,0,20,801,Clouds,few clouds,02n,,
1676563200,300.16,302.73,1013,78,300.16,300.16,2.06,320,20,801,Clouds,few clouds,02n,,
1676566800,300.16,302.73,1013,78,300.16,300.16,1.03,0,20,801,Clouds,few clouds,02n,,
1676570400,299.16,299.16,1013,73,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1676574000,299.16,299.16,1013,69,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676577600,298.16,298.62,1012,73,298.16,298.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1676581200,298.16,298.62,1012,73,298.16,298.16,2.06,80,40,802,Clouds,scattered clouds,03n,,
1676584800,298.16,298.62,1012,73,298.16,298.16,1.54,80,40,802,Clouds,scattered clouds,03n,,
1676588400,297.16,297.65,1012,78,297.16,297.16,2.06,30,40,802,Clouds,scattered clouds,03n,,
1676592000,296.16,296.68,1012,83,296.16,296.16,1.54,0,20,801,Clouds,few clouds,02d,,
1676595600,298.16,298.52,1013,69,298.16,298.16,3.09,70,0,800,Clear,clear sky,01d,,
1676599200,300.16,301.32,1013,61,300.16,300.16,3.6,60,0,800,Clear,clear sky,01d,,
1676602800,302.16,302.95,1013,51,302.16,302.16,2.57,80,9,800,Clear,clear sky,01d,,
1676606400,305.16,305.44,1013,40,305.16,305.16,1.54,0,11,801,Clouds,few clouds,02d,,
1676610000,305.16,305.44,1012,40,305.16,305.16,3.6,120,0,800,Clear,clear sky,01d,,
1676613600,306.16,306.53,1011,38,306.16,306.16,3.09,140,20,801,Clouds,few clouds,02d,,
1676617200,307.16,308.1,1010,38,307.16,307.16,2.57,140,40,802,Clouds,scattered clouds,03d,,
1676620800,307.16,308.1,1009,38,307.16,307.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1676624400,306.16,307.63,1008,43,306.16,306.16,2.57,200,75,803,Clouds,broken clouds,04d,,
1676628000,304.16,307.53,1009,58,304.16,304.16,4.63,190,75,803,Clouds,broken clouds,04d,,
1676631600,303.16,306.41,1009,62,303.16,303.16,4.12,200,40,802,Clouds,scattered clouds,03n,,
1676635200,302.16,305.01,1010,65,302.16,302.16,3.6,180,40,802,Clouds,scattered clouds,03n,,
1676638800,302.16,305.9,1011,70,302.16,302.16,3.6,180,40,802,Clouds,scattered clouds,03n,,
1676642400,302.16,305.01,1012,65,302.16,302.16,2.57,140,40,802,Clouds,scattered clouds,03n,,
1676646000,302.16,305.9,1012,70,302.16,302.16,2.57,140,20,801,Clouds,few clouds,02n,,
1676649600,301.16,303.7,1013,69,301.16,301.16,3.09,90,40,802,Clouds,scattered clouds,03n,,
1676653200,301.16,303.7,1013,69,301.16,301.16,2.57,90,40,802,Clouds,scattered clouds,03n,,
1676656800,300.16,303.2,1012,83,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1676660400,299.16,299.16,1012,83,299.16,299.16,1.54,50,40,802,Clouds,scattered clouds,03n,,
1676664000,299.16,299.16,1011,83,299.16,299.16,1.54,90,40,802,Clouds,scattered clouds,03n,,
1676667600,299.16,299.16,1011,83,299.16,299.16,3.09,60,40,802,Clouds,scattered clouds,03n,,
1676671200,298.16,299.01,1011,88,298.16,298.16,2.06,30,40,802,Clouds,scattered clouds,03n,,
1676674800,298.16,299.01,1011,88,298.16,298.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1676678400,298.16,299.01,1012,88,298.16,298.16,1.03,300,75,803,Clouds,broken clouds,04d,,
1676682000,299.16,299.16,1013,83,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1676685600,299.16,299.16,1014,89,299.16,299.16,1.54,90,75,803,Clouds,broken clouds,04d,,
